Site;SS37 Av. de Gilamont 62-64-66 (ID 3237);SS37 Av. de Gilamont 62-64-66 (ID 3237);SS37 Av. de Gilamont 62-64-66 (ID 3237);SS37 Av. de Gilamont 62-64-66 (ID 3237)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-01-01 00:00:00;71;80.0;54.0;56.6
2023-01-01 01:00:00;65;80.0;54.0;56.3
2023-01-01 02:00:00;107;80.5;60.7;63.8
2023-01-01 03:00:00;61;75.4;65.8;65.7
2023-01-01 04:00:00;71;80.0;54.1;56.8
2023-01-01 05:00:00;77;80.3;55.0;57.8
2023-01-01 06:00:00;122;80.5;65.3;68.4
2023-01-01 07:00:00;64;78.0;58.9;60.3
2023-01-01 08:00:00;111;80.5;60.7;64.0
2023-01-01 09:00:00;72;79.8;61.3;63.0
2023-01-01 10:00:00;84;80.3;57.1;60.1
2023-01-01 11:00:00;120;80.9;66.3;69.3
2023-01-01 12:00:00;98;80.7;71.4;73.4
2023-01-01 13:00:00;67;73.3;63.7;63.3
2023-01-01 14:00:00;123;80.9;70.1;73.0
2023-01-01 15:00:00;72;76.1;69.3;69.3
2023-01-01 16:00:00;61;73.0;66.5;65.4
2023-01-01 17:00:00;107;80.1;69.9;72.1
2023-01-01 18:00:00;124;80.7;69.8;72.7
2023-01-01 19:00:00;49;75.0;58.4;58.4
2023-01-01 20:00:00;155;80.5;66.9;71.0
2023-01-01 21:00:00;132;80.7;69.2;72.4
2023-01-01 22:00:00;107;80.6;71.1;73.6
2023-01-01 23:00:00;86;79.4;70.2;71.8
2023-01-02 00:00:00;61;77.2;55.1;56.4
2023-01-02 01:00:00;85;75.4;63.6;64.4
2023-01-02 02:00:00;68;79.8;54.1;56.4
2023-01-02 03:00:00;70;80.1;54.1;56.6
2023-01-02 04:00:00;69;80.2;54.2;56.7
2023-01-02 05:00:00;79;80.3;55.5;58.1
2023-01-02 06:00:00;81;80.2;56.5;59.2
2023-01-02 07:00:00;101;80.6;58.5;61.3
2023-01-02 08:00:00;74;77.9;68.0;68.7
2023-01-02 09:00:00;101;80.5;57.4;60.5
2023-01-02 10:00:00;110;79.7;68.4;70.7
2023-01-02 11:00:00;65;76.9;67.7;67.7
2023-01-02 12:00:00;81;80.2;54.9;57.6
2023-01-02 13:00:00;114;81.0;70.9;73.6
2023-01-02 14:00:00;94;79.0;70.2;71.6
2023-01-02 15:00:00;76;72.8;66.9;66.0
2023-01-02 16:00:00;75;79.2;71.9;72.8
2023-01-02 17:00:00;40;72.6;68.5;66.1
2023-01-02 18:00:00;114;79.7;63.9;66.8
2023-01-02 19:00:00;116;80.4;70.3;72.9
2023-01-02 20:00:00;96;80.7;72.3;74.1
2023-01-02 21:00:00;94;79.9;70.8;72.7
2023-01-02 22:00:00;104;80.1;71.4;73.6
2023-01-02 23:00:00;83;78.2;68.8;69.8
2023-01-03 00:00:00;85;75.7;62.1;63.0
2023-01-03 01:00:00;38;73.2;59.2;58.2
2023-01-03 02:00:00;62;79.6;53.0;55.0
2023-01-03 03:00:00;63;79.9;53.0;55.4
2023-01-03 04:00:00;64;79.8;53.0;55.5
2023-01-03 05:00:00;75;79.8;54.5;56.9
2023-01-03 06:00:00;78;80.0;55.4;58.0
2023-01-03 07:00:00;100;80.1;58.7;61.7
2023-01-03 08:00:00;71;77.5;68.6;69.1
2023-01-03 09:00:00;131;80.4;67.7;71.0
2023-01-03 10:00:00;20;75.0;66.9;65.2
2023-01-03 11:00:00;94;77.4;62.6;64.4
2023-01-03 12:00:00;108;80.1;69.6;71.9
2023-01-03 13:00:00;108;77.4;65.6;67.5
2023-01-03 14:00:00;107;80.4;70.9;73.3
2023-01-03 15:00:00;97;80.1;70.5;72.4
2023-01-03 16:00:00;127;77.5;64.5;67.0
2023-01-03 17:00:00;60;76.5;60.3;61.0
2023-01-03 18:00:00;113;80.3;64.3;67.2
2023-01-03 19:00:00;133;77.9;63.5;66.2
2023-01-03 20:00:00;145;80.6;67.8;71.5
2023-01-03 21:00:00;131;80.5;69.2;72.3
2023-01-03 22:00:00;132;80.6;69.1;72.2
2023-01-03 23:00:00;70;79.9;59.2;61.2
2023-01-04 00:00:00;103;80.1;58.9;61.9
2023-01-04 01:00:00;82;78.9;69.0;70.1
2023-01-04 02:00:00;88;78.6;56.9;59.2
2023-01-04 03:00:00;77;77.0;65.1;66.0
2023-01-04 04:00:00;76;80.1;56.0;58.6
2023-01-04 05:00:00;88;80.4;56.8;59.8
2023-01-04 06:00:00;90;80.2;58.0;61.2
2023-01-04 07:00:00;92;80.4;58.9;61.8
2023-01-04 08:00:00;120;80.6;65.9;68.9
2023-01-04 09:00:00;74;80.2;59.4;61.6
2023-01-04 10:00:00;132;80.8;66.8;70.2
2023-01-04 11:00:00;101;78.8;64.1;66.2
2023-01-04 12:00:00;104;78.4;65.5;67.5
2023-01-04 13:00:00;99;80.7;71.0;73.0
2023-01-04 14:00:00;90;77.3;60.0;61.8
2023-01-04 15:00:00;131;80.7;69.1;72.3
2023-01-04 16:00:00;99;80.6;71.9;74.0
2023-01-04 17:00:00;70;77.4;64.4;65.2
2023-01-04 18:00:00;116;80.3;59.4;63.0
2023-01-04 19:00:00;136;80.7;68.8;72.1
2023-01-04 20:00:00;130;80.6;69.4;72.4
2023-01-04 21:00:00;139;80.5;68.4;71.8
2023-01-04 22:00:00;147;80.4;67.9;71.5
2023-01-04 23:00:00;120;80.4;65.1;68.3
2023-01-05 00:00:00;47;75.7;58.6;58.7
2023-01-05 01:00:00;73;79.9;54.9;57.1
2023-01-05 02:00:00;74;80.0;55.0;57.5
2023-01-05 03:00:00;111;80.5;62.5;65.4
2023-01-05 04:00:00;58;76.6;57.1;58.0
2023-01-05 05:00:00;99;80.3;57.4;60.4
2023-01-05 06:00:00;87;80.1;65.2;67.0
2023-01-05 07:00:00;120;80.5;64.8;68.1
2023-01-05 08:00:00;32;78.1;67.6;66.9
2023-01-06 07:00:00;126;80.9;64.9;68.4
2023-01-06 08:00:00;103;81.0;63.2;66.5
2023-01-06 09:00:00;121;81.0;66.8;69.9
2023-01-06 10:00:00;105;81.0;61.2;64.8
2023-01-06 11:00:00;134;81.0;64.2;68.0
2023-01-06 12:00:00;118;81.3;71.0;73.6
2023-01-06 13:00:00;88;79.6;69.9;71.4
2023-01-06 14:00:00;99;80.4;58.4;61.4
2023-01-06 15:00:00;143;81.1;68.8;72.3
2023-01-06 16:00:00;60;78.1;60.2;61.4
2023-01-06 17:00:00;140;81.1;68.9;72.3
2023-01-06 18:00:00;137;81.1;69.0;72.4
2023-01-06 19:00:00;108;80.7;68.0;70.3
2023-01-06 20:00:00;118;80.7;68.1;70.9
2023-01-06 21:00:00;135;81.0;69.4;72.5
2023-01-06 22:00:00;100;80.7;69.7;71.7
2023-01-06 23:00:00;139;80.7;68.2;71.7
2023-01-07 00:00:00;62;77.1;62.5;63.0
2023-01-07 01:00:00;79;80.5;56.3;59.1
2023-01-07 02:00:00;83;80.8;56.9;59.6
2023-01-07 03:00:00;90;80.5;57.6;60.6
2023-01-07 04:00:00;90;80.8;58.2;61.5
2023-01-07 05:00:00;100;81.1;59.7;62.9
2023-01-07 06:00:00;99;80.7;60.8;64.1
2023-01-07 07:00:00;129;81.1;64.4;67.9
2023-01-07 08:00:00;124;81.1;69.5;72.3
2023-01-07 09:00:00;117;81.2;62.7;66.4
2023-01-07 10:00:00;111;81.2;66.1;69.2
2023-01-07 11:00:00;141;81.4;66.2;70.0
2023-01-07 12:00:00;116;81.2;66.2;68.9
2023-01-07 13:00:00;98;80.8;65.9;68.1
2023-01-07 14:00:00;160;81.3;67.5;71.5
2023-01-07 15:00:00;104;79.2;67.1;69.1
2023-01-07 16:00:00;80;78.2;65.1;66.4
2023-01-07 17:00:00;83;80.9;57.1;59.9
2023-01-07 18:00:00;140;81.0;65.9;69.6
2023-01-07 19:00:00;96;81.0;64.4;66.9
2023-01-07 20:00:00;175;81.1;64.5;69.2
2023-01-07 21:00:00;141;81.2;69.1;72.5
2023-01-07 22:00:00;94;81.2;63.7;66.3
2023-01-07 23:00:00;121;81.3;64.8;68.3
2023-01-08 00:00:00;83;80.9;59.5;62.2
2023-01-08 01:00:00;107;81.0;64.3;67.1
2023-01-08 02:00:00;147;81.4;65.3;69.2
2023-01-08 03:00:00;108;81.4;70.6;73.1
2023-01-08 04:00:00;75;81.0;62.6;64.4
2023-01-08 05:00:00;92;81.2;59.3;62.2
2023-01-08 06:00:00;96;81.2;59.7;63.0
2023-01-08 07:00:00;94;81.2;60.0;63.2
2023-01-08 08:00:00;93;81.1;59.9;62.9
2023-01-08 09:00:00;93;81.2;60.0;62.9
2023-01-08 10:00:00;98;81.0;60.0;63.0
2023-01-08 11:00:00;123;81.7;69.7;72.7
2023-01-08 12:00:00;105;81.5;68.9;71.2
2023-01-08 13:00:00;119;80.8;63.4;66.3
2023-01-08 14:00:00;161;81.6;67.5;71.6
2023-01-08 15:00:00;71;80.6;60.8;62.7
2023-01-08 16:00:00;122;81.2;66.8;70.0
2023-01-08 17:00:00;122;81.4;70.9;73.6
2023-01-08 18:00:00;126;81.4;70.3;73.3
2023-01-08 19:00:00;151;81.4;68.5;72.1
2023-01-08 20:00:00;168;81.3;66.9;71.1
2023-01-08 21:00:00;161;81.5;67.5;71.6
2023-01-08 22:00:00;128;81.2;70.1;73.2
2023-01-08 23:00:00;114;81.2;68.7;71.2
2023-01-09 00:00:00;72;77.9;66.8;67.5
2023-01-09 01:00:00;80;80.9;56.9;59.4
2023-01-09 02:00:00;81;80.9;57.0;59.5
2023-01-09 03:00:00;88;80.7;57.4;60.5
2023-01-09 04:00:00;120;81.3;63.7;67.2
2023-01-09 05:00:00;78;80.5;60.7;62.8
2023-01-09 06:00:00;95;80.9;59.4;62.7
2023-01-09 07:00:00;131;81.4;68.5;71.9
2023-01-09 08:00:00;128;81.2;67.7;71.0
2023-01-09 09:00:00;127;81.2;68.6;71.8
2023-01-09 10:00:00;109;81.3;67.9;70.5
2023-01-09 11:00:00;94;81.0;59.4;62.6
2023-01-09 12:00:00;135;81.4;66.4;70.0
2023-01-09 13:00:00;115;81.0;65.7;68.6
2023-01-09 14:00:00;104;80.7;64.0;66.6
2023-01-09 15:00:00;151;81.0;67.3;71.2
2023-01-09 16:00:00;103;81.0;62.1;65.5
2023-01-09 17:00:00;139;81.1;68.5;72.0
2023-01-09 18:00:00;129;81.2;66.9;70.1
2023-01-09 19:00:00;135;81.4;69.9;73.0
2023-01-09 20:00:00;158;81.5;67.9;71.8
2023-01-09 21:00:00;173;81.3;66.5;70.9
2023-01-09 22:00:00;146;81.4;69.0;72.4
2023-01-09 23:00:00;103;81.3;64.6;67.7
2023-01-10 00:00:00;90;81.0;60.2;63.2
2023-01-10 01:00:00;101;81.2;60.2;63.5
2023-01-10 02:00:00;101;81.5;60.8;64.1
2023-01-10 03:00:00;99;81.3;60.9;64.1
2023-01-10 04:00:00;100;81.4;61.0;64.1
2023-01-10 05:00:00;111;81.7;61.6;65.3
2023-01-10 06:00:00;112;81.4;62.6;66.2
2023-01-10 07:00:00;136;81.7;66.3;70.1
2023-01-10 08:00:00;162;81.8;67.7;71.8
2023-01-10 09:00:00;116;81.4;66.5;69.6
2023-01-10 10:00:00;137;81.8;63.5;67.5
2023-01-10 11:00:00;130;81.8;67.8;71.2
2023-01-10 12:00:00;122;81.5;63.0;66.7
2023-01-10 13:00:00;96;81.4;63.8;66.5
2023-01-10 14:00:00;118;81.7;65.1;68.3
2023-01-10 15:00:00;140;81.8;69.5;72.9
2023-01-10 16:00:00;89;81.3;65.8;68.0
2023-01-10 17:00:00;132;81.6;67.9;71.4
2023-01-10 18:00:00;141;81.6;69.5;72.7
2023-01-10 19:00:00;149;81.5;68.6;72.3
2023-01-10 20:00:00;154;81.6;68.1;72.1
2023-01-10 21:00:00;166;81.6;67.4;71.4
2023-01-10 22:00:00;154;81.6;68.1;71.9
2023-01-10 23:00:00;87;81.2;61.6;64.2
2023-01-11 00:00:00;107;81.4;64.9;67.5
2023-01-11 01:00:00;95;81.2;58.9;62.2
2023-01-11 02:00:00;120;81.4;63.8;67.2
2023-01-11 03:00:00;82;81.0;60.9;63.4
2023-01-11 04:00:00;100;81.4;60.6;63.9
2023-01-11 05:00:00;112;81.5;61.6;65.5
2023-01-11 06:00:00;116;81.6;63.2;67.1
2023-01-11 07:00:00;150;81.7;67.0;71.1
2023-01-11 08:00:00;144;81.8;69.1;72.7
2023-01-11 09:00:00;115;81.6;64.6;67.9
2023-01-11 10:00:00;129;81.6;68.7;71.8
2023-01-11 11:00:00;116;81.8;68.4;71.1
2023-01-11 12:00:00;125;81.4;65.3;68.6
2023-01-11 13:00:00;158;81.8;67.8;71.9
2023-01-11 14:00:00;100;81.5;65.2;67.9
2023-01-11 15:00:00;103;81.3;61.0;64.2
2023-01-11 16:00:00;136;81.8;67.9;71.1
2023-01-11 17:00:00;125;81.5;63.4;67.0
2023-01-11 18:00:00;151;81.7;68.6;72.3
2023-01-11 19:00:00;127;81.6;67.3;70.3
2023-01-11 20:00:00;167;81.7;67.2;71.4
2023-01-11 21:00:00;168;81.7;67.0;71.4
2023-01-11 22:00:00;175;81.7;66.6;71.0
2023-01-11 23:00:00;136;81.8;68.4;71.7
2023-01-12 00:00:00;79;81.3;59.1;61.7
2023-01-12 01:00:00;94;81.1;58.9;62.2
2023-01-12 02:00:00;95;81.7;59.0;62.3
2023-01-12 03:00:00;100;81.3;59.8;63.0
2023-01-12 04:00:00;103;81.3;60.8;64.2
2023-01-12 05:00:00;113;81.7;61.8;65.6
2023-01-12 06:00:00;116;81.5;63.0;67.1
2023-01-12 07:00:00;151;81.8;65.4;69.7
2023-01-12 08:00:00;164;81.8;67.5;71.8
2023-01-12 09:00:00;116;81.7;64.9;68.5
2023-01-12 10:00:00;161;81.8;66.4;70.6
2023-01-12 11:00:00;109;81.9;66.4;69.4
2023-01-12 12:00:00;99;81.8;61.0;64.3
2023-01-12 13:00:00;111;81.8;62.1;65.5
2023-01-12 14:00:00;151;81.9;68.7;72.4
2023-01-12 15:00:00;88;81.3;63.2;65.7
2023-01-12 16:00:00;111;81.6;64.9;67.8
2023-01-12 17:00:00;131;81.3;64.3;67.9
2023-01-12 18:00:00;143;81.6;69.0;72.6
2023-01-12 19:00:00;149;81.7;68.6;72.3
2023-01-12 20:00:00;144;81.7;69.1;72.6
2023-01-12 21:00:00;163;81.6;67.5;71.6
2023-01-12 22:00:00;179;81.7;66.1;70.8
2023-01-12 23:00:00;116;81.7;70.4;73.1
2023-01-13 00:00:00;84;81.1;59.8;62.4
2023-01-13 01:00:00;147;81.8;67.8;71.6
2023-01-13 02:00:00;80;81.1;60.6;63.0
2023-01-13 03:00:00;94;81.3;59.8;62.8
2023-01-13 04:00:00;93;81.5;59.9;62.8
2023-01-13 05:00:00;100;81.3;60.3;63.6
2023-01-13 06:00:00;120;81.5;67.4;70.3
2023-01-13 07:00:00;124;81.7;65.5;69.0
2023-01-13 08:00:00;88;81.2;63.9;66.3
2023-01-13 09:00:00;154;81.8;68.4;72.3
2023-01-13 10:00:00;132;81.7;70.1;73.3
2023-01-13 11:00:00;91;81.2;61.3;64.0
2023-01-13 12:00:00;98;81.3;68.9;70.9
2023-01-13 13:00:00;144;81.3;67.6;71.3
2023-01-13 14:00:00;106;80.5;69.6;71.9
2023-01-13 15:00:00;59;78.1;58.1;59.4
2023-01-13 16:00:00;126;81.1;65.4;68.7
2023-01-13 17:00:00;74;78.0;61.7;63.1
2023-01-13 18:00:00;158;81.0;67.2;71.3
2023-01-13 19:00:00;121;80.1;68.0;70.7
2023-01-13 20:00:00;163;81.0;66.9;71.1
2023-01-13 21:00:00;141;81.0;68.8;72.3
2023-01-13 22:00:00;116;81.0;70.3;73.0
2023-01-13 23:00:00;75;80.6;59.6;61.9
2023-01-14 00:00:00;97;80.6;57.7;60.6
2023-01-14 01:00:00;131;81.2;69.8;72.9
2023-01-14 02:00:00;86;80.6;63.9;66.0
2023-01-14 03:00:00;93;80.8;58.8;61.9
2023-01-14 04:00:00;97;81.0;59.2;62.5
2023-01-14 05:00:00;106;81.1;60.4;64.0
2023-01-14 06:00:00;111;80.9;61.8;65.5
2023-01-14 07:00:00;112;81.2;62.4;66.1
2023-01-14 08:00:00;113;81.1;62.7;66.3
2023-01-14 09:00:00;131;81.2;63.8;67.6
2023-01-14 10:00:00;177;81.6;66.2;70.8
2023-01-14 11:00:00;107;81.4;65.9;68.7
2023-01-14 12:00:00;138;81.6;69.5;72.8
2023-01-14 13:00:00;100;81.4;69.0;71.2
2023-01-14 14:00:00;152;81.2;65.9;69.9
2023-01-14 15:00:00;108;81.1;69.8;72.2
2023-01-14 16:00:00;120;81.2;70.9;73.6
2023-01-14 17:00:00;114;81.1;70.9;73.5
2023-01-14 18:00:00;131;81.0;69.9;72.9
2023-01-14 19:00:00;134;81.1;69.5;72.7
2023-01-14 20:00:00;129;81.0;69.9;73.0
2023-01-14 21:00:00;115;81.1;70.0;72.7
2023-01-14 22:00:00;119;81.0;70.5;73.2
2023-01-14 23:00:00;91;81.0;69.4;71.2
2023-01-15 00:00:00;91;80.6;58.0;60.8
2023-01-15 01:00:00;92;78.4;66.6;68.1
2023-01-15 02:00:00;138;81.2;69.3;72.7
2023-01-15 03:00:00;69;78.4;68.5;69.1
2023-01-15 04:00:00;81;80.4;56.8;59.3
2023-01-15 05:00:00;85;80.9;57.6;60.4
2023-01-15 06:00:00;87;81.0;58.7;61.5
2023-01-15 07:00:00;86;80.8;59.0;61.5
2023-01-15 08:00:00;105;80.8;65.8;68.5
2023-01-15 09:00:00;95;80.6;59.7;62.5
2023-01-15 10:00:00;111;80.9;69.5;71.9
2023-01-15 11:00:00;114;79.1;62.1;65.0
2023-01-15 12:00:00;147;81.1;68.6;72.1
2023-01-15 13:00:00;152;81.1;68.0;71.7
2023-01-15 14:00:00;148;81.0;68.3;71.9
2023-01-15 15:00:00;130;81.0;65.0;68.5
2023-01-15 16:00:00;132;81.1;66.1;69.4
2023-01-15 17:00:00;117;81.2;64.5;67.7
2023-01-15 18:00:00;146;81.2;68.6;72.3
2023-01-15 19:00:00;153;81.3;68.1;71.9
2023-01-15 20:00:00;174;81.3;66.3;70.8
2023-01-15 21:00:00;161;81.5;67.6;71.6
2023-01-15 22:00:00;162;81.6;67.4;71.6
2023-01-15 23:00:00;135;81.8;66.6;70.3
2023-01-16 00:00:00;110;81.7;63.7;67.3
2023-01-16 01:00:00;113;81.7;63.6;67.3
2023-01-16 02:00:00;114;81.8;63.8;67.4
2023-01-16 03:00:00;113;81.8;63.9;67.5
2023-01-16 04:00:00;112;81.9;63.9;67.5
2023-01-16 05:00:00;119;81.9;64.2;68.1
2023-01-16 06:00:00;126;82.0;65.6;69.5
2023-01-16 07:00:00;139;82.0;65.9;69.9
2023-01-16 08:00:00;159;82.1;68.1;72.1
2023-01-16 09:00:00;122;82.1;64.7;68.5
2023-01-16 10:00:00;145;82.1;67.1;70.9
2023-01-16 11:00:00;134;82.3;68.6;72.0
2023-01-16 12:00:00;123;82.0;65.9;69.5
2023-01-16 13:00:00;145;82.1;68.7;72.4
2023-01-16 14:00:00;145;82.1;65.2;69.2
2023-01-16 15:00:00;151;81.9;69.0;72.8
2023-01-16 16:00:00;100;82.2;63.7;67.0
2023-01-16 17:00:00;134;81.9;65.5;69.2
2023-01-16 18:00:00;151;82.2;69.0;72.8
2023-01-16 19:00:00;164;82.0;67.8;72.1
2023-01-16 20:00:00;186;82.2;66.0;70.9
2023-01-16 21:00:00;161;82.0;68.0;72.1
2023-01-16 22:00:00;146;82.2;68.1;71.8
2023-01-16 23:00:00;124;82.0;66.7;70.1
2023-01-17 00:00:00;117;81.9;65.3;68.6
2023-01-17 01:00:00;130;82.0;63.4;67.5
2023-01-17 02:00:00;113;82.1;65.7;69.1
2023-01-17 03:00:00;109;82.1;63.2;67.2
2023-01-17 04:00:00;109;82.0;63.3;67.1
2023-01-17 05:00:00;120;82.2;64.4;68.2
2023-01-17 06:00:00;120;82.2;65.4;69.3
2023-01-17 07:00:00;145;82.2;66.7;70.7
2023-01-17 08:00:00;154;82.4;68.2;72.0
2023-01-17 09:00:00;132;82.1;66.0;69.9
2023-01-17 10:00:00;121;82.4;66.7;70.2
2023-01-17 11:00:00;144;82.5;65.8;70.0
2023-01-17 12:00:00;170;82.6;67.7;72.0
2023-01-17 13:00:00;124;82.4;68.2;71.5
2023-01-17 14:00:00;136;82.3;65.1;69.3
2023-01-17 15:00:00;153;82.5;69.2;73.1
2023-01-17 16:00:00;136;82.5;67.4;71.2
2023-01-17 17:00:00;134;82.4;67.1;70.8
2023-01-17 18:00:00;179;82.5;66.5;71.2
2023-01-17 19:00:00;183;82.6;66.6;71.5
2023-01-17 20:00:00;183;82.7;66.7;71.5
2023-01-17 21:00:00;168;82.7;68.0;72.3
2023-01-17 22:00:00;171;82.6;67.7;72.2
2023-01-17 23:00:00;137;82.8;68.3;71.9
2023-01-18 00:00:00;106;82.5;63.9;67.6
2023-01-18 01:00:00;127;82.4;65.1;68.9
2023-01-18 02:00:00;106;82.8;65.6;68.9
2023-01-18 03:00:00;110;82.4;64.0;67.5
2023-01-18 04:00:00;110;82.2;64.0;67.5
2023-01-18 05:00:00;122;82.7;64.7;68.6
2023-01-18 06:00:00;124;82.6;66.2;70.1
2023-01-18 07:00:00;150;82.6;68.1;72.1
2023-01-18 08:00:00;148;82.6;69.8;73.4
2023-01-18 09:00:00;122;82.7;66.7;70.3
2023-01-18 10:00:00;138;82.8;66.9;70.9
2023-01-18 11:00:00;180;82.8;67.1;71.8
2023-01-18 12:00:00;132;82.7;67.8;71.5
2023-01-18 13:00:00;169;82.8;68.1;72.4
2023-01-18 14:00:00;135;82.8;67.7;71.5
2023-01-18 15:00:00;153;82.7;67.9;72.0
2023-01-18 16:00:00;138;82.8;67.1;71.0
2023-01-18 17:00:00;155;82.9;69.2;73.2
2023-01-18 18:00:00;183;82.8;66.7;71.5
2023-01-18 19:00:00;165;82.7;68.2;72.4
2023-01-18 20:00:00;213;82.9;64.3;70.0
2023-01-18 21:00:00;191;82.8;66.2;71.2
2023-01-18 22:00:00;166;82.7;68.5;72.5
2023-01-18 23:00:00;151;83.0;69.1;73.0
2023-01-19 00:00:00;164;83.0;67.7;72.0
2023-01-19 01:00:00;134;83.0;68.6;72.1
2023-01-19 02:00:00;137;83.0;68.7;72.5
2023-01-19 03:00:00;141;83.1;69.8;73.4
2023-01-19 04:00:00;141;83.1;70.8;74.1
2023-01-19 05:00:00;147;83.1;70.5;74.0
2023-01-19 06:00:00;153;83.2;70.0;73.7
2023-01-19 07:00:00;168;83.2;68.5;72.7
2023-01-19 08:00:00;179;83.4;67.8;72.4
2023-01-19 09:00:00;220;83.6;64.3;70.2
2023-01-19 10:00:00;166;83.5;69.1;73.3
2023-01-19 11:00:00;156;83.6;69.9;73.8
2023-01-19 12:00:00;184;83.7;67.5;72.2
2023-01-19 13:00:00;149;83.7;70.3;74.0
2023-01-19 14:00:00;176;83.7;68.1;72.6
2023-01-19 15:00:00;148;83.4;69.4;73.3
2023-01-19 16:00:00;167;83.5;68.8;73.0
2023-01-19 17:00:00;130;83.3;69.2;72.7
2023-01-19 18:00:00;165;83.2;68.3;72.5
2023-01-19 19:00:00;201;83.3;65.7;71.1
2023-01-19 20:00:00;214;83.5;64.8;70.3
2023-01-19 21:00:00;223;83.2;64.0;69.9
2023-01-19 22:00:00;208;83.6;65.3;70.9
2023-01-19 23:00:00;204;83.6;65.7;71.1
2023-01-20 00:00:00;161;83.8;69.5;73.6
2023-01-20 01:00:00;153;83.8;70.2;74.1
2023-01-20 02:00:00;156;84.0;70.0;74.0
2023-01-20 03:00:00;155;84.0;70.1;74.1
2023-01-20 04:00:00;155;84.0;70.2;74.1
2023-01-20 05:00:00;162;84.5;70.1;74.1
2023-01-20 06:00:00;167;84.2;69.6;73.7
2023-01-20 07:00:00;178;84.3;68.8;73.3
2023-01-20 08:00:00;220;84.2;65.1;70.9
2023-01-20 09:00:00;210;84.4;66.1;71.6
2023-01-20 10:00:00;179;84.7;69.0;73.5
2023-01-20 11:00:00;176;84.7;69.2;73.7
2023-01-20 12:00:00;202;84.7;66.9;72.2
2023-01-20 13:00:00;154;84.7;71.0;74.8
2023-01-20 14:00:00;166;84.4;69.6;73.8
2023-01-20 15:00:00;172;84.4;69.2;73.6
2023-01-20 16:00:00;168;84.1;69.3;73.5
2023-01-20 17:00:00;170;84.0;69.0;73.4
2023-01-20 18:00:00;177;84.0;68.4;72.9
2023-01-20 19:00:00;215;84.0;65.3;70.9
2023-01-20 20:00:00;199;84.0;66.6;71.8
2023-01-20 21:00:00;201;84.2;66.4;71.6
2023-01-20 22:00:00;205;84.1;66.1;71.6
2023-01-20 23:00:00;175;84.3;68.9;73.3
2023-01-21 00:00:00;143;84.2;71.0;74.6
2023-01-21 01:00:00;139;84.2;71.1;74.5
2023-01-21 02:00:00;147;84.2;70.4;74.2
2023-01-21 03:00:00;159;84.1;70.1;74.0
2023-01-21 04:00:00;145;84.1;71.5;74.9
2023-01-21 05:00:00;154;84.2;70.7;74.4
2023-01-21 06:00:00;162;84.4;69.9;74.1
2023-01-21 07:00:00;168;84.4;69.5;73.8
2023-01-21 08:00:00;175;84.5;69.0;73.5
2023-01-21 09:00:00;182;84.6;68.5;73.3
2023-01-21 10:00:00;211;84.5;66.1;71.6
2023-01-21 11:00:00;210;84.6;66.3;71.8
2023-01-21 12:00:00;179;84.8;69.0;73.5
2023-01-21 13:00:00;193;84.6;67.6;72.6
2023-01-21 14:00:00;174;84.7;69.3;73.8
2023-01-21 15:00:00;153;84.7;70.9;74.8
2023-01-21 16:00:00;135;84.2;69.6;73.1
2023-01-21 17:00:00;152;84.1;67.7;71.9
2023-01-21 18:00:00;198;84.3;66.7;72.0
2023-01-21 19:00:00;159;84.3;68.2;72.6
2023-01-21 20:00:00;193;83.9;67.0;72.0
2023-01-21 21:00:00;154;83.9;68.3;72.7
2023-01-21 22:00:00;161;84.1;69.1;73.2
2023-01-21 23:00:00;175;84.0;68.6;72.9
2023-01-22 00:00:00;176;84.0;68.4;73.0
2023-01-22 01:00:00;142;84.0;69.6;73.3
2023-01-22 02:00:00;167;84.0;68.9;73.2
2023-01-22 03:00:00;150;84.1;70.1;74.0
2023-01-22 04:00:00;145;84.2;71.0;74.5
2023-01-22 05:00:00;151;84.1;70.9;74.6
2023-01-22 06:00:00;158;84.3;70.4;74.3
2023-01-22 07:00:00;151;84.3;71.0;74.6
2023-01-22 08:00:00;151;84.3;70.9;74.6
2023-01-22 09:00:00;164;84.4;70.0;74.0
2023-01-22 10:00:00;155;84.2;70.6;74.4
2023-01-22 11:00:00;190;84.5;67.8;72.6
2023-01-22 12:00:00;217;84.1;65.2;70.9
2023-01-22 13:00:00;171;84.3;69.1;73.3
2023-01-22 14:00:00;204;84.0;66.1;71.5
2023-01-22 15:00:00;172;83.9;67.8;72.3
2023-01-22 16:00:00;144;83.8;69.0;72.8
2023-01-22 17:00:00;175;83.9;68.4;72.9
2023-01-22 18:00:00;143;83.7;69.7;73.3
2023-01-22 19:00:00;191;83.5;66.5;71.3
2023-01-22 20:00:00;182;83.8;67.8;72.4
2023-01-22 21:00:00;178;83.6;67.9;72.4
2023-01-22 22:00:00;167;83.5;68.4;72.7
2023-01-22 23:00:00;169;83.6;68.2;72.6
2023-01-23 00:00:00;127;83.3;67.1;70.8
2023-01-23 01:00:00;161;83.2;68.5;72.5
2023-01-23 02:00:00;126;82.6;67.8;71.3
2023-01-23 03:00:00;131;83.2;67.8;71.6
