Site;SS05 Av. de Gilamont 67 (ID 3205);SS05 Av. de Gilamont 67 (ID 3205);SS05 Av. de Gilamont 67 (ID 3205);SS05 Av. de Gilamont 67 (ID 3205)
2023-01-07 21:00:00;105;80.4;54.2;70.0
2023-01-07 22:00:00;96;80.4;62.7;72.7
2023-01-07 23:00:00;77;80.2;57.7;69.9
2023-01-08 00:00:00;66;80.0;44.9;63.5
2023-01-08 01:00:00;87;80.2;52.4;67.1
2023-01-08 02:00:00;67;80.3;49.4;65.1
2023-01-08 03:00:00;59;80.1;43.3;61.8
2023-01-08 04:00:00;56;80.1;48.2;63.0
2023-01-08 05:00:00;60;79.7;50.6;63.7
2023-01-08 06:00:00;50;79.8;43.0;60.0
2023-01-08 07:00:00;107;80.3;51.9;67.3
2023-01-08 08:00:00;77;80.1;48.5;66.1
2023-01-08 09:00:00;72;80.3;51.8;67.3
2023-01-08 10:00:00;84;80.4;51.9;67.5
2023-01-08 11:00:00;82;80.2;52.8;67.3
2023-01-08 12:00:00;85;80.3;52.8;66.9
2023-01-08 13:00:00;73;80.5;52.0;65.6
2023-01-08 14:00:00;116;80.9;69.7;74.9
2023-01-08 15:00:00;69;80.6;64.6;71.3
2023-01-08 16:00:00;110;80.5;68.0;74.3
2023-01-08 17:00:00;98;80.6;65.3;71.4
2023-01-08 18:00:00;86;80.2;52.5;66.4
2023-01-08 19:00:00;80;80.1;50.3;64.7
2023-01-08 20:00:00;80;80.1;50.3;65.5
2023-01-08 21:00:00;107;80.6;70.4;74.9
2023-01-08 22:00:00;70;80.2;50.6;65.9
2023-01-08 23:00:00;68;80.2;55.1;65.6
2023-01-09 00:00:00;72;80.0;56.9;66.3
2023-01-09 01:00:00;63;79.4;46.5;61.3
2023-01-09 02:00:00;46;80.0;40.7;57.9
2023-01-09 03:00:00;64;79.4;46.0;61.4
2023-01-09 04:00:00;66;79.8;47.1;62.3
2023-01-09 05:00:00;66;80.3;48.0;62.9
2023-01-09 06:00:00;53;79.1;42.4;59.9
2023-01-09 07:00:00;109;80.2;52.1;68.4
2023-01-09 08:00:00;104;80.4;55.2;70.3
2023-01-09 09:00:00;102;80.3;54.2;70.5
2023-01-09 10:00:00;117;80.6;66.4;73.6
2023-01-09 11:00:00;70;80.2;52.7;66.6
2023-01-09 12:00:00;79;80.1;50.9;66.7
2023-01-09 13:00:00;89;80.2;54.4;67.4
2023-01-09 14:00:00;97;80.4;62.3;71.6
2023-01-09 15:00:00;66;80.0;42.4;61.0
2023-01-09 16:00:00;113;80.2;52.9;69.4
2023-01-09 17:00:00;91;80.2;54.9;70.1
2023-01-09 18:00:00;103;80.2;54.3;69.9
2023-01-09 19:00:00;99;80.2;54.3;70.1
2023-01-09 20:00:00;112;80.4;60.3;71.9
2023-01-09 21:00:00;109;80.7;57.1;71.1
2023-01-09 22:00:00;103;80.4;53.2;70.0
2023-01-09 23:00:00;74;80.3;56.1;69.1
2023-01-10 00:00:00;70;79.9;44.1;62.8
2023-01-10 01:00:00;72;80.4;51.0;66.2
2023-01-10 02:00:00;83;80.4;49.0;65.9
2023-01-10 03:00:00;79;80.1;48.7;65.5
2023-01-10 04:00:00;64;80.2;45.5;63.6
2023-01-10 05:00:00;87;80.6;51.5;67.3
2023-01-10 06:00:00;62;80.0;45.7;63.9
2023-01-10 07:00:00;111;80.7;53.5;69.6
2023-01-10 08:00:00;104;80.7;57.0;71.5
2023-01-10 09:00:00;107;80.7;56.2;71.3
2023-01-10 10:00:00;102;80.5;51.5;70.1
2023-01-10 11:00:00;81;80.4;52.5;69.3
2023-01-10 12:00:00;99;81.0;64.3;73.2
2023-01-10 13:00:00;76;80.9;58.7;69.8
2023-01-10 14:00:00;82;80.6;55.2;67.7
2023-01-10 15:00:00;78;80.3;53.1;66.1
2023-01-10 16:00:00;81;80.4;51.8;65.7
2023-01-10 17:00:00;92;80.2;47.2;64.7
2023-01-10 18:00:00;79;80.3;49.4;66.4
2023-01-10 19:00:00;106;80.8;55.7;69.8
2023-01-10 20:00:00;121;80.8;64.9;73.6
2023-01-10 21:00:00;115;81.0;67.5;74.0
2023-01-10 22:00:00;103;80.5;54.9;69.2
2023-01-10 23:00:00;82;80.4;56.8;70.5
2023-01-11 00:00:00;50;80.0;45.4;60.8
2023-01-11 01:00:00;80;80.4;50.1;65.3
2023-01-11 02:00:00;76;80.2;47.3;64.0
2023-01-11 03:00:00;59;80.0;45.2;62.9
2023-01-11 04:00:00;82;80.4;49.3;65.9
2023-01-11 05:00:00;85;80.4;51.8;67.6
2023-01-11 06:00:00;78;80.1;47.6;66.8
2023-01-11 07:00:00;100;80.7;54.1;70.5
2023-01-11 08:00:00;102;80.6;55.7;71.1
2023-01-11 09:00:00;106;81.0;57.4;71.2
2023-01-11 10:00:00;99;80.8;54.0;70.2
2023-01-11 11:00:00;61;80.2;46.1;64.6
2023-01-11 12:00:00;90;80.7;53.4;67.9
2023-01-11 13:00:00;94;80.4;55.5;68.7
2023-01-11 14:00:00;111;80.7;55.2;69.2
2023-01-11 15:00:00;99;80.5;53.6;68.8
2023-01-11 16:00:00;87;80.2;45.8;65.4
2023-01-11 17:00:00;86;80.4;50.0;67.7
2023-01-11 18:00:00;99;80.5;54.4;69.1
2023-01-11 19:00:00;109;80.7;55.8;70.0
2023-01-11 20:00:00;131;81.0;63.2;72.0
2023-01-11 21:00:00;89;80.5;52.8;68.8
2023-01-11 22:00:00;121;80.8;60.6;72.4
2023-01-11 23:00:00;98;81.0;71.1;74.9
2023-01-12 00:00:00;45;79.4;48.0;61.2
2023-01-12 01:00:00;77;80.4;50.8;65.7
2023-01-12 02:00:00;74;80.2;47.5;64.1
2023-01-12 03:00:00;64;80.1;45.0;63.2
2023-01-12 04:00:00;80;80.2;49.5;66.4
2023-01-12 05:00:00;85;80.7;51.5;67.7
2023-01-12 06:00:00;70;80.2;47.0;65.7
2023-01-12 07:00:00;117;80.9;55.4;71.7
2023-01-12 08:00:00;112;80.9;57.9;72.8
2023-01-12 09:00:00;116;81.0;58.0;73.0
2023-01-12 10:00:00;112;80.9;56.5;72.5
2023-01-12 11:00:00;72;80.7;50.7;69.1
2023-01-12 12:00:00;63;80.8;52.8;67.0
2023-01-12 13:00:00;73;80.7;54.2;66.9
2023-01-12 14:00:00;95;80.8;60.9;70.4
2023-01-12 15:00:00;92;80.4;53.3;66.7
2023-01-12 16:00:00;82;80.3;51.4;65.4
2023-01-12 17:00:00;81;80.3;48.8;64.8
2023-01-12 18:00:00;93;80.3;52.0;67.1
2023-01-12 19:00:00;105;80.8;64.7;72.9
2023-01-12 20:00:00;95;80.7;60.5;70.5
2023-01-12 21:00:00;105;80.8;56.5;70.2
2023-01-12 22:00:00;103;80.7;56.1;70.4
2023-01-12 23:00:00;84;80.3;57.7;69.7
2023-01-13 00:00:00;81;80.0;44.0;63.3
2023-01-13 01:00:00;85;80.9;63.9;72.5
2023-01-13 02:00:00;73;80.0;47.0;64.2
2023-01-13 03:00:00;58;80.2;47.1;63.7
2023-01-13 04:00:00;66;80.5;48.8;64.5
2023-01-13 05:00:00;62;80.4;49.9;64.6
2023-01-13 06:00:00;52;79.8;43.6;60.6
2023-01-13 07:00:00;105;80.5;51.4;67.9
2023-01-13 08:00:00;89;80.6;58.0;70.0
2023-01-13 09:00:00;78;80.4;53.4;67.2
2023-01-13 10:00:00;89;80.2;50.9;66.1
2023-01-13 11:00:00;76;80.3;51.9;66.5
2023-01-13 12:00:00;66;80.2;50.0;64.1
2023-01-13 13:00:00;95;80.9;71.8;75.9
2023-01-13 14:00:00;71;80.4;64.3;69.7
2023-01-13 15:00:00;61;80.0;55.5;64.5
2023-01-13 16:00:00;71;79.7;51.0;62.9
2023-01-13 17:00:00;67;80.0;44.6;59.6
2023-01-13 18:00:00;70;79.6;47.4;63.3
2023-01-13 19:00:00;100;80.4;68.6;74.1
2023-01-13 20:00:00;92;80.1;58.2;69.7
2023-01-13 21:00:00;92;80.0;55.6;68.6
2023-01-13 22:00:00;92;80.1;54.4;67.9
2023-01-13 23:00:00;74;79.7;54.3;68.0
2023-01-14 00:00:00;42;78.8;44.6;59.0
2023-01-14 01:00:00;75;79.6;48.6;63.8
2023-01-14 02:00:00;84;79.9;46.2;64.0
2023-01-14 03:00:00;64;79.7;44.2;62.5
2023-01-14 04:00:00;71;79.8;48.6;64.7
2023-01-14 05:00:00;78;80.1;50.7;66.3
2023-01-14 06:00:00;71;79.8;45.6;64.5
2023-01-14 07:00:00;119;80.4;55.4;71.2
2023-01-14 08:00:00;102;80.2;56.5;72.4
2023-01-14 09:00:00;99;80.4;54.3;71.2
2023-01-14 10:00:00;90;80.9;53.0;70.2
2023-01-14 11:00:00;103;80.5;60.3;71.6
2023-01-14 12:00:00;110;80.8;66.9;74.6
2023-01-14 13:00:00;87;80.9;72.2;76.0
2023-01-14 14:00:00;83;80.5;62.5;70.1
2023-01-14 15:00:00;72;80.2;52.7;65.0
2023-01-14 16:00:00;78;80.0;55.3;66.5
2023-01-14 17:00:00;58;80.1;52.1;64.2
2023-01-14 18:00:00;111;80.2;63.7;72.0
2023-01-14 19:00:00;102;80.2;55.0;68.3
2023-01-14 20:00:00;79;80.0;47.4;64.9
2023-01-14 21:00:00;93;80.4;71.7;75.8
2023-01-14 22:00:00;79;80.2;55.0;67.8
2023-01-14 23:00:00;63;80.1;54.6;65.6
2023-01-15 00:00:00;38;78.9;42.8;57.8
2023-01-15 01:00:00;64;79.7;51.0;63.2
2023-01-15 02:00:00;71;79.8;53.1;65.1
2023-01-15 03:00:00;49;79.4;42.6;58.3
2023-01-15 04:00:00;48;79.1;46.9;60.7
2023-01-15 05:00:00;57;79.5;49.8;62.1
2023-01-15 06:00:00;38;78.9;41.4;56.3
2023-01-15 07:00:00;94;79.9;49.9;65.2
2023-01-15 08:00:00;76;79.7;49.5;65.0
2023-01-15 09:00:00;56;80.2;46.2;62.9
2023-01-15 10:00:00;72;80.0;51.9;65.6
2023-01-15 11:00:00;104;79.8;57.0;69.0
2023-01-15 12:00:00;113;80.5;69.9;74.8
2023-01-15 13:00:00;110;80.4;69.9;75.3
2023-01-15 14:00:00;116;80.3;58.2;70.3
2023-01-15 15:00:00;113;80.1;53.9;69.0
2023-01-15 16:00:00;108;80.6;68.8;74.4
2023-01-15 17:00:00;98;80.0;54.6;70.0
2023-01-15 18:00:00;117;80.5;58.8;71.8
2023-01-15 19:00:00;106;80.3;52.8;70.2
2023-01-15 20:00:00;113;80.3;54.7;71.6
2023-01-15 21:00:00;128;80.8;68.1;74.3
2023-01-15 22:00:00;119;80.9;65.0;73.9
2023-01-15 23:00:00;95;80.7;60.7;72.8
2023-01-16 00:00:00;81;80.5;49.0;69.0
2023-01-16 01:00:00;93;80.7;56.2;71.3
2023-01-16 02:00:00;92;80.8;52.8;70.4
2023-01-16 03:00:00;75;80.8;50.2;69.1
2023-01-16 04:00:00;80;80.6;52.9;69.6
2023-01-16 05:00:00;95;81.0;53.8;70.3
2023-01-16 06:00:00;79;81.0;49.9;69.0
2023-01-16 07:00:00;118;81.0;57.4;72.6
2023-01-16 08:00:00;109;81.1;58.6;73.5
2023-01-16 09:00:00;106;81.0;56.1;72.0
2023-01-16 10:00:00;115;81.1;56.1;71.4
2023-01-16 11:00:00;83;81.0;51.1;70.0
2023-01-16 12:00:00;101;81.1;55.8;71.3
2023-01-16 13:00:00;103;80.7;59.1;71.9
2023-01-16 14:00:00;117;81.2;57.5;71.6
2023-01-16 15:00:00;103;81.4;54.3;70.6
2023-01-16 16:00:00;75;80.7;48.7;67.7
2023-01-16 17:00:00;97;81.0;54.6;70.4
2023-01-16 18:00:00;99;81.0;54.9;70.7
2023-01-16 19:00:00;126;81.3;63.0;73.6
2023-01-16 20:00:00;134;81.2;64.6;73.7
2023-01-16 21:00:00;99;81.1;53.6;70.8
2023-01-16 22:00:00;116;81.2;60.5;72.9
2023-01-16 23:00:00;72;81.1;55.6;70.5
2023-01-17 00:00:00;83;80.8;52.3;68.2
2023-01-17 01:00:00;84;80.9;49.5;67.5
2023-01-17 02:00:00;82;80.9;47.1;67.3
2023-01-17 03:00:00;85;81.1;52.4;70.0
2023-01-17 04:00:00;77;81.0;52.7;69.5
2023-01-17 05:00:00;79;81.0;49.4;68.7
2023-01-17 06:00:00;87;81.3;55.6;71.1
2023-01-17 07:00:00;121;81.2;57.3;73.0
2023-01-17 08:00:00;110;81.4;57.6;73.5
2023-01-17 09:00:00;116;81.3;56.7;73.8
2023-01-17 10:00:00;108;81.7;55.9;73.7
2023-01-17 11:00:00;104;81.5;57.9;73.4
2023-01-17 12:00:00;102;81.6;56.9;72.7
2023-01-17 13:00:00;107;81.4;56.7;72.0
2023-01-17 14:00:00;121;81.5;58.0;72.4
2023-01-17 15:00:00;93;81.4;56.1;72.9
2023-01-17 16:00:00;106;81.3;58.5;73.6
2023-01-17 17:00:00;108;81.8;57.5;73.2
2023-01-17 18:00:00;118;81.4;59.3;74.3
2023-01-17 19:00:00;113;81.6;59.9;74.7
2023-01-17 20:00:00;120;81.7;59.9;74.0
2023-01-17 21:00:00;117;81.5;59.7;73.9
2023-01-17 22:00:00;106;82.0;56.2;73.8
2023-01-17 23:00:00;88;81.6;57.1;73.0
2023-01-18 00:00:00;84;81.5;54.2;70.5
2023-01-18 01:00:00;85;81.3;51.2;69.4
2023-01-18 02:00:00;74;81.2;48.1;67.7
2023-01-18 03:00:00;79;81.4;51.9;69.2
2023-01-18 04:00:00;76;81.3;52.5;69.0
2023-01-18 05:00:00;77;81.0;48.2;67.5
2023-01-18 06:00:00;88;81.7;55.0;71.2
2023-01-18 07:00:00;127;81.6;58.1;72.9
2023-01-18 08:00:00;99;81.7;55.4;73.9
2023-01-18 09:00:00;115;81.9;56.9;74.3
2023-01-18 10:00:00;116;82.0;58.5;74.5
2023-01-18 11:00:00;111;82.1;58.4;74.3
2023-01-18 12:00:00;110;81.9;58.9;73.8
2023-01-18 13:00:00;116;81.9;56.5;73.6
2023-01-18 14:00:00;120;81.9;58.6;74.2
2023-01-18 15:00:00;112;82.0;57.6;74.6
2023-01-18 16:00:00;111;81.8;58.9;74.5
2023-01-18 17:00:00;114;81.8;59.2;74.6
2023-01-18 18:00:00;112;81.8;57.5;73.7
2023-01-18 19:00:00;132;81.9;61.1;74.6
2023-01-18 20:00:00;125;82.0;60.7;75.6
2023-01-18 21:00:00;133;82.0;63.1;75.9
2023-01-18 22:00:00;123;82.2;64.0;77.4
2023-01-18 23:00:00;106;82.0;62.8;76.6
2023-01-19 00:00:00;100;82.0;54.3;74.1
2023-01-19 01:00:00;116;82.0;59.0;75.4
2023-01-19 02:00:00;112;82.0;58.3;75.8
2023-01-19 03:00:00;110;82.0;61.3;78.1
2023-01-19 04:00:00;113;82.1;63.0;78.1
2023-01-19 05:00:00;116;82.4;64.8;78.5
2023-01-19 06:00:00;119;82.2;62.5;77.9
2023-01-19 07:00:00;147;82.6;67.4;79.5
2023-01-19 08:00:00;146;82.6;68.0;77.5
2023-01-19 09:00:00;147;82.7;67.9;78.2
2023-01-19 10:00:00;134;82.9;68.3;78.8
2023-01-19 11:00:00;117;82.7;66.3;78.7
2023-01-19 12:00:00;113;82.7;64.0;78.4
2023-01-19 13:00:00;100;82.8;59.1;75.9
2023-01-19 14:00:00;103;82.7;59.7;74.6
2023-01-19 15:00:00;114;82.4;60.2;74.4
2023-01-19 16:00:00;98;82.6;57.8;73.8
2023-01-19 17:00:00;119;82.4;58.5;74.6
2023-01-19 18:00:00;140;82.4;59.9;74.8
2023-01-19 19:00:00;135;82.6;64.9;78.1
2023-01-19 20:00:00;142;82.7;67.3;77.4
2023-01-19 21:00:00;154;82.7;66.4;76.6
2023-01-19 22:00:00;143;82.9;68.1;78.4
2023-01-19 23:00:00;137;83.0;69.0;77.7
2023-01-20 00:00:00;117;82.9;64.9;80.3
2023-01-20 01:00:00;134;83.0;66.4;79.4
2023-01-20 02:00:00;124;83.0;66.2;79.6
2023-01-20 03:00:00;121;83.2;66.6;80.6
2023-01-20 04:00:00;129;83.2;67.1;80.0
2023-01-20 05:00:00;130;83.3;67.7;79.6
2023-01-20 06:00:00;126;83.6;65.1;79.6
2023-01-20 07:00:00;154;83.6;68.0;79.0
2023-01-20 08:00:00;172;83.7;65.7;75.7
2023-01-20 09:00:00;157;83.7;67.9;78.3
2023-01-20 10:00:00;151;84.0;69.0;79.2
2023-01-20 11:00:00;124;83.8;67.1;79.3
2023-01-20 12:00:00;123;83.9;64.3;78.3
2023-01-20 13:00:00;121;83.8;61.0;76.3
2023-01-20 14:00:00;126;83.6;59.4;75.2
2023-01-20 15:00:00;103;83.3;56.4;74.2
2023-01-20 16:00:00;121;83.1;57.8;74.7
2023-01-20 17:00:00;140;83.1;59.7;76.1
2023-01-20 18:00:00;146;83.1;62.5;76.4
2023-01-20 19:00:00;152;83.2;65.9;78.0
2023-01-20 20:00:00;150;83.5;66.4;79.0
2023-01-20 21:00:00;158;83.2;67.3;77.6
2023-01-20 22:00:00;141;83.5;67.2;78.3
2023-01-20 23:00:00;118;83.4;66.4;78.5
2023-01-21 00:00:00;104;83.3;57.9;77.4
2023-01-21 01:00:00;122;83.2;60.9;77.2
2023-01-21 02:00:00;119;83.2;59.9;77.3
2023-01-21 03:00:00;116;83.0;59.1;77.1
2023-01-21 04:00:00;122;83.2;63.2;79.7
2023-01-21 05:00:00;129;83.3;66.4;79.4
2023-01-21 06:00:00;128;83.5;63.7;79.8
2023-01-21 07:00:00;153;83.7;67.0;78.2
2023-01-21 08:00:00;139;83.7;67.9;78.9
2023-01-21 09:00:00;145;83.8;67.4;78.7
2023-01-21 10:00:00;145;83.7;66.7;79.3
2023-01-21 11:00:00;140;83.9;66.3;78.9
2023-01-21 12:00:00;140;84.0;65.7;78.5
2023-01-21 13:00:00;126;83.9;63.5;77.0
2023-01-21 14:00:00;134;83.8;62.7;76.1
2023-01-21 15:00:00;119;83.7;60.6;75.1
2023-01-21 16:00:00;114;83.4;56.6;73.9
2023-01-21 17:00:00;129;83.2;58.3;74.5
2023-01-21 18:00:00;124;83.1;59.5;75.6
2023-01-21 19:00:00;127;83.4;61.5;76.7
2023-01-21 20:00:00;137;83.2;61.7;77.0
2023-01-21 21:00:00;126;83.2;61.8;77.9
2023-01-21 22:00:00;120;83.2;63.4;77.8
2023-01-21 23:00:00;104;83.1;63.2;76.6
2023-01-22 00:00:00;122;83.1;57.0;75.0
2023-01-22 01:00:00;118;83.2;60.4;78.1
2023-01-22 02:00:00;115;83.1;61.6;78.1
2023-01-22 03:00:00;115;83.1;63.2;78.8
2023-01-22 04:00:00;111;83.1;61.0;78.0
2023-01-22 05:00:00;105;83.2;62.3;79.2
2023-01-22 06:00:00;112;83.3;64.2;78.2
2023-01-22 07:00:00;127;83.5;63.8;79.5
2023-01-22 08:00:00;118;83.5;67.2;79.3
2023-01-22 09:00:00;128;83.6;66.4;79.0
2023-01-22 10:00:00;132;83.6;66.6;77.6
2023-01-22 11:00:00;118;83.6;64.3;78.7
2023-01-22 12:00:00;131;83.3;62.6;77.6
2023-01-22 13:00:00;133;83.3;62.6;76.4
2023-01-22 14:00:00;149;83.2;64.7;75.0
2023-01-22 15:00:00;125;83.1;59.1;74.9
2023-01-22 16:00:00;124;83.0;60.0;74.8
2023-01-22 17:00:00;106;82.8;56.9;74.6
2023-01-22 18:00:00;127;82.9;59.2;75.1
2023-01-22 19:00:00;144;82.8;65.9;75.2
2023-01-22 20:00:00;136;82.7;59.9;73.0
2023-01-22 21:00:00;137;83.0;67.5;73.8
2023-01-22 22:00:00;128;82.6;63.0;75.9
2023-01-22 23:00:00;101;82.8;61.2;75.5
