Site;SS04 Av. de Gilamont 65 (ID 3204);SS04 Av. de Gilamont 65 (ID 3204);SS04 Av. de Gilamont 65 (ID 3204);SS04 Av. de Gilamont 65 (ID 3204)
2023-01-07 22:00:00;82;81.0;64.5;68.6
2023-01-07 23:00:00;70;81.0;65.4;68.3
2023-01-08 00:00:00;74;80.9;63.9;66.6
2023-01-08 01:00:00;71;80.9;62.2;65.1
2023-01-08 02:00:00;57;81.0;62.4;64.7
2023-01-08 03:00:00;53;80.9;61.5;63.7
2023-01-08 04:00:00;50;80.9;60.8;62.4
2023-01-08 05:00:00;45;80.9;60.3;61.9
2023-01-08 06:00:00;53;81.0;60.0;62.1
2023-01-08 07:00:00;109;81.0;63.7;68.0
2023-01-08 08:00:00;61;81.0;62.2;65.6
2023-01-08 09:00:00;65;81.0;62.9;66.0
2023-01-08 10:00:00;82;81.0;63.6;66.6
2023-01-08 11:00:00;82;81.0;62.7;66.0
2023-01-08 12:00:00;113;81.2;65.1;69.1
2023-01-08 13:00:00;89;80.4;64.0;66.7
2023-01-08 14:00:00;89;81.1;63.4;66.6
2023-01-08 15:00:00;99;81.0;65.1;68.7
2023-01-08 16:00:00;86;81.0;62.0;65.1
2023-01-08 17:00:00;94;80.9;63.0;66.5
2023-01-08 18:00:00;93;80.9;61.0;64.6
2023-01-08 19:00:00;111;81.0;62.8;67.1
2023-01-08 20:00:00;90;81.0;61.1;64.8
2023-01-08 21:00:00;99;81.0;63.4;67.1
2023-01-08 22:00:00;112;81.0;64.4;68.4
2023-01-08 23:00:00;70;77.5;62.9;65.1
2023-01-09 00:00:00;21;79.7;57.2;57.6
2023-01-09 01:00:00;81;79.9;65.0;66.7
2023-01-09 02:00:00;47;80.8;58.7;60.4
2023-01-09 03:00:00;55;80.5;59.4;61.4
2023-01-09 04:00:00;46;80.8;59.7;61.7
2023-01-09 05:00:00;53;79.9;61.1;62.1
2023-01-09 06:00:00;50;78.6;62.0;61.9
2023-01-09 07:00:00;107;80.9;61.7;66.6
2023-01-09 08:00:00;109;81.0;64.9;69.4
2023-01-09 09:00:00;69;80.9;63.7;66.8
2023-01-09 10:00:00;106;81.0;64.6;68.8
2023-01-09 11:00:00;68;80.8;62.8;65.6
2023-01-09 12:00:00;98;80.9;61.7;65.4
2023-01-09 13:00:00;90;80.7;62.3;65.8
2023-01-09 14:00:00;85;81.0;63.0;66.5
2023-01-09 15:00:00;88;80.9;63.6;66.4
2023-01-09 16:00:00;126;81.0;62.9;68.3
2023-01-09 17:00:00;89;81.0;64.2;68.4
2023-01-09 18:00:00;117;81.0;64.9;69.3
2023-01-09 19:00:00;83;81.0;63.5;67.4
2023-01-09 20:00:00;114;81.0;65.5;69.5
2023-01-09 21:00:00;71;81.1;62.6;66.4
2023-01-09 22:00:00;134;81.1;65.2;70.0
2023-01-09 23:00:00;67;78.2;64.9;67.0
2023-01-10 00:00:00;92;80.3;64.6;67.4
2023-01-10 01:00:00;75;81.0;63.8;66.7
2023-01-10 02:00:00;61;80.9;60.9;64.0
2023-01-10 03:00:00;68;81.0;63.3;66.0
2023-01-10 04:00:00;64;81.0;62.5;65.4
2023-01-10 05:00:00;61;81.0;61.8;65.1
2023-01-10 06:00:00;68;81.0;64.1;66.8
2023-01-10 07:00:00;118;81.3;64.9;69.8
2023-01-10 08:00:00;99;81.1;65.6;69.8
2023-01-10 09:00:00;101;81.3;65.1;69.3
2023-01-10 10:00:00;103;81.2;64.6;69.5
2023-01-10 11:00:00;90;81.5;65.1;69.1
2023-01-10 12:00:00;98;81.3;65.1;68.7
2023-01-10 13:00:00;96;81.3;62.8;66.6
2023-01-10 14:00:00;131;81.3;63.9;68.8
2023-01-10 15:00:00;66;81.0;60.4;63.1
2023-01-10 16:00:00;114;81.1;65.1;69.1
2023-01-10 17:00:00;68;81.0;59.2;62.7
2023-01-10 18:00:00;114;81.0;64.8;69.1
2023-01-10 19:00:00;115;81.2;65.2;69.3
2023-01-10 20:00:00;88;81.1;63.3;67.3
2023-01-10 21:00:00;110;81.2;65.0;69.1
2023-01-10 22:00:00;105;81.1;64.7;68.8
2023-01-10 23:00:00;74;79.3;64.7;67.3
2023-01-11 00:00:00;54;81.0;62.5;64.5
2023-01-11 01:00:00;90;81.0;62.6;65.9
2023-01-11 02:00:00;48;81.1;60.4;62.6
2023-01-11 03:00:00;62;81.0;61.5;64.3
2023-01-11 04:00:00;80;81.0;63.1;66.7
2023-01-11 05:00:00;63;81.0;63.4;66.7
2023-01-11 06:00:00;78;81.1;64.5;68.2
2023-01-11 07:00:00;104;81.2;64.6;68.8
2023-01-11 08:00:00;80;81.2;65.5;69.3
2023-01-11 09:00:00;111;81.4;64.9;69.1
2023-01-11 10:00:00;90;81.2;63.9;67.9
2023-01-11 11:00:00;83;81.2;63.5;67.0
2023-01-11 12:00:00;119;81.1;65.0;69.4
2023-01-11 13:00:00;75;81.7;62.0;65.1
2023-01-11 14:00:00;137;81.1;65.0;69.9
2023-01-11 15:00:00;68;81.1;61.5;65.1
2023-01-11 16:00:00;95;81.1;63.3;67.2
2023-01-11 17:00:00;86;81.1;62.4;66.2
2023-01-11 18:00:00;80;81.0;62.5;66.5
2023-01-11 19:00:00;111;81.4;63.6;68.3
2023-01-11 20:00:00;93;81.1;63.1;67.1
2023-01-11 21:00:00;113;81.2;64.4;68.8
2023-01-11 22:00:00;105;81.2;64.8;69.1
2023-01-11 23:00:00;85;79.9;64.6;67.3
2023-01-12 00:00:00;69;81.2;63.6;65.9
2023-01-12 01:00:00;71;80.8;62.0;64.9
2023-01-12 02:00:00;72;81.2;62.1;65.0
2023-01-12 03:00:00;59;81.0;62.3;65.1
2023-01-12 04:00:00;85;81.0;63.9;67.4
2023-01-12 05:00:00;60;81.4;63.9;66.9
2023-01-12 06:00:00;74;81.1;65.0;68.1
2023-01-12 07:00:00;119;81.3;64.6;69.6
2023-01-12 08:00:00;99;81.2;65.4;70.0
2023-01-12 09:00:00;128;81.4;64.9;69.9
2023-01-12 10:00:00;117;81.4;65.0;69.9
2023-01-12 11:00:00;91;81.5;65.1;68.7
2023-01-12 12:00:00;89;81.5;63.8;67.3
2023-01-12 13:00:00;99;81.4;65.1;68.8
2023-01-12 14:00:00;77;80.8;63.2;65.4
2023-01-12 15:00:00;90;81.3;62.9;66.2
2023-01-12 16:00:00;100;81.2;64.6;68.2
2023-01-12 17:00:00;91;81.0;62.5;66.2
2023-01-12 18:00:00;116;81.0;64.8;69.1
2023-01-12 19:00:00;76;81.0;61.1;64.4
2023-01-12 20:00:00;110;81.0;65.1;69.1
2023-01-12 21:00:00;72;81.1;62.3;66.1
2023-01-12 22:00:00;128;81.1;64.7;69.6
2023-01-12 23:00:00;50;78.1;64.7;66.5
2023-01-13 00:00:00;89;80.4;63.8;66.8
2023-01-13 01:00:00;68;81.2;63.3;66.1
2023-01-13 02:00:00;70;81.0;63.8;66.5
2023-01-13 03:00:00;49;80.8;60.9;63.2
2023-01-13 04:00:00;67;81.1;62.6;65.3
2023-01-13 05:00:00;43;81.0;60.1;62.2
2023-01-13 06:00:00;56;80.9;61.1;63.5
2023-01-13 07:00:00;109;81.5;63.2;67.7
2023-01-13 08:00:00;65;80.9;62.4;65.5
2023-01-13 09:00:00;99;81.1;64.0;67.6
2023-01-13 10:00:00;57;81.0;59.4;62.4
2023-01-13 11:00:00;112;81.1;64.8;68.8
2023-01-13 12:00:00;56;80.3;61.3;62.8
2023-01-13 13:00:00;97;81.1;64.7;67.9
2023-01-13 14:00:00;75;80.2;64.8;66.0
2023-01-13 15:00:00;68;80.9;65.2;67.5
2023-01-13 16:00:00;68;79.7;59.5;61.2
2023-01-13 17:00:00;83;80.4;62.3;64.8
2023-01-13 18:00:00;96;80.5;63.2;66.5
2023-01-13 19:00:00;88;80.7;63.4;66.6
2023-01-13 20:00:00;102;80.7;62.7;66.7
2023-01-13 21:00:00;113;80.8;65.1;69.2
2023-01-13 22:00:00;66;80.4;61.2;64.2
2023-01-13 23:00:00;64;80.5;63.4;65.9
2023-01-14 00:00:00;52;79.6;62.9;63.6
2023-01-14 01:00:00;75;80.3;59.2;62.2
2023-01-14 02:00:00;63;80.6;60.4;63.4
2023-01-14 03:00:00;70;80.4;62.3;65.2
2023-01-14 04:00:00;80;80.8;62.8;66.1
2023-01-14 05:00:00;57;80.9;61.9;64.7
2023-01-14 06:00:00;78;80.7;63.5;67.0
2023-01-14 07:00:00;125;81.0;64.6;69.7
2023-01-14 08:00:00;90;81.0;65.1;69.6
2023-01-14 09:00:00;121;81.0;65.3;69.7
2023-01-14 10:00:00;101;81.3;64.9;69.1
2023-01-14 11:00:00;105;81.0;65.0;69.0
2023-01-14 12:00:00;77;81.0;63.1;66.2
2023-01-14 13:00:00;80;80.3;64.3;66.2
2023-01-14 14:00:00;93;81.0;64.7;68.1
2023-01-14 15:00:00;70;80.1;61.5;63.2
2023-01-14 16:00:00;101;80.9;64.9;68.1
2023-01-14 17:00:00;75;80.6;60.3;63.7
2023-01-14 18:00:00;122;80.8;64.5;68.9
2023-01-14 19:00:00;96;80.8;63.3;67.3
2023-01-14 20:00:00;95;80.9;64.4;67.8
2023-01-14 21:00:00;78;80.1;63.5;65.8
2023-01-14 22:00:00;76;80.6;60.5;63.9
2023-01-14 23:00:00;83;80.6;64.9;67.7
2023-01-15 00:00:00;57;79.7;62.4;63.5
2023-01-15 01:00:00;61;79.9;62.8;64.1
2023-01-15 02:00:00;51;79.9;60.6;61.5
2023-01-15 03:00:00;37;80.4;57.1;58.9
2023-01-15 04:00:00;52;79.6;59.0;60.6
2023-01-15 05:00:00;34;80.2;56.3;57.9
2023-01-15 06:00:00;52;80.2;59.8;61.8
2023-01-15 07:00:00;96;80.7;61.1;65.1
2023-01-15 08:00:00;50;80.3;59.7;62.2
2023-01-15 09:00:00;91;80.9;63.8;67.2
2023-01-15 10:00:00;53;80.2;60.8;62.4
2023-01-15 11:00:00;100;80.6;61.5;65.2
2023-01-15 12:00:00;86;80.9;60.9;64.7
2023-01-15 13:00:00;130;80.8;64.1;68.6
2023-01-15 14:00:00;105;80.9;63.6;67.8
2023-01-15 15:00:00;149;80.9;65.0;70.3
2023-01-15 16:00:00;101;81.0;64.1;68.7
2023-01-15 17:00:00;126;81.0;65.2;69.7
2023-01-15 18:00:00;118;80.9;64.6;69.5
2023-01-15 19:00:00;112;81.0;64.9;69.6
2023-01-15 20:00:00;121;81.0;65.0;69.9
2023-01-15 21:00:00;116;81.1;64.9;70.0
2023-01-15 22:00:00;164;81.0;65.0;70.7
2023-01-15 23:00:00;87;80.8;65.1;68.5
2023-01-16 00:00:00;122;81.1;64.7;69.4
2023-01-16 01:00:00;72;81.0;65.4;68.8
2023-01-16 02:00:00;84;81.2;64.6;68.7
2023-01-16 03:00:00;70;81.3;64.9;68.3
2023-01-16 04:00:00;73;81.3;65.6;68.7
2023-01-16 05:00:00;63;81.3;63.9;67.1
2023-01-16 06:00:00;73;81.6;65.6;69.3
2023-01-16 07:00:00;129;81.7;64.7;69.7
2023-01-16 08:00:00;87;81.6;65.2;69.3
2023-01-16 09:00:00;107;81.9;65.1;69.3
2023-01-16 10:00:00;92;81.7;64.7;69.0
2023-01-16 11:00:00;105;81.8;64.9;69.1
2023-01-16 12:00:00;108;81.6;64.9;69.2
2023-01-16 13:00:00;83;81.9;64.4;68.2
2023-01-16 14:00:00;147;81.9;65.4;70.7
2023-01-16 15:00:00;73;81.9;64.3;67.9
2023-01-16 16:00:00;103;82.0;64.9;69.0
2023-01-16 17:00:00;91;81.7;64.4;68.4
2023-01-16 18:00:00;155;81.8;65.0;70.8
2023-01-16 19:00:00;145;82.0;64.6;70.1
2023-01-16 20:00:00;103;81.8;65.4;69.6
2023-01-16 21:00:00;117;81.9;64.7;69.2
2023-01-16 22:00:00;126;81.7;65.3;70.2
2023-01-16 23:00:00;93;79.1;65.6;68.3
2023-01-17 00:00:00;75;80.8;63.3;66.1
2023-01-17 01:00:00;80;81.7;64.4;67.4
2023-01-17 02:00:00;66;81.7;64.1;67.7
2023-01-17 03:00:00;80;81.9;65.1;68.5
2023-01-17 04:00:00;68;81.8;65.2;68.6
2023-01-17 05:00:00;78;81.9;64.9;68.5
2023-01-17 06:00:00;60;82.0;65.1;68.2
2023-01-17 07:00:00;122;82.0;65.3;70.1
2023-01-17 08:00:00;84;81.9;64.8;68.8
2023-01-17 09:00:00;124;82.0;64.8;69.8
2023-01-17 10:00:00;112;82.2;64.8;69.8
2023-01-17 11:00:00;104;82.1;65.4;69.9
2023-01-17 12:00:00;115;82.0;64.5;69.6
2023-01-17 13:00:00;105;82.0;65.3;70.1
2023-01-17 14:00:00;139;82.1;64.8;70.6
2023-01-17 15:00:00;108;82.1;65.4;70.0
2023-01-17 16:00:00;137;82.1;65.0;70.2
2023-01-17 17:00:00;111;82.1;65.0;69.9
2023-01-17 18:00:00;105;82.0;64.7;69.6
2023-01-17 19:00:00;135;82.1;65.6;70.4
2023-01-17 20:00:00;98;82.2;64.7;69.3
2023-01-17 21:00:00;143;82.1;65.3;70.7
2023-01-17 22:00:00;88;82.3;64.7;69.2
2023-01-17 23:00:00;117;82.1;65.2;69.8
2023-01-18 00:00:00;85;82.1;64.5;68.3
2023-01-18 01:00:00;75;82.0;65.1;68.4
2023-01-18 02:00:00;73;82.0;64.7;68.1
2023-01-18 03:00:00;71;82.1;64.6;68.1
2023-01-18 04:00:00;79;82.0;65.3;68.8
2023-01-18 05:00:00;68;82.1;63.9;67.5
2023-01-18 06:00:00;81;82.1;65.5;69.2
2023-01-18 07:00:00;120;82.0;64.8;69.7
2023-01-18 08:00:00;88;82.2;64.8;69.5
2023-01-18 09:00:00;123;82.2;65.3;70.3
2023-01-18 10:00:00;103;82.4;64.6;69.8
2023-01-18 11:00:00;139;82.5;65.2;70.5
2023-01-18 12:00:00;132;82.4;64.8;70.1
2023-01-18 13:00:00;96;82.3;64.8;69.4
2023-01-18 14:00:00;152;82.4;65.3;70.9
2023-01-18 15:00:00;98;82.2;64.8;69.6
2023-01-18 16:00:00;119;82.5;65.3;70.3
2023-01-18 17:00:00;116;82.5;64.6;69.8
2023-01-18 18:00:00;113;82.2;65.3;70.5
2023-01-18 19:00:00;136;82.4;64.8;70.4
2023-01-18 20:00:00;120;82.4;65.3;70.4
2023-01-18 21:00:00;139;82.6;65.0;70.4
2023-01-18 22:00:00;143;82.5;65.2;70.7
2023-01-18 23:00:00;88;81.2;65.3;67.9
2023-01-19 00:00:00;121;82.5;64.6;69.6
2023-01-19 01:00:00;124;82.7;65.0;70.2
2023-01-19 02:00:00;94;82.6;65.1;70.1
2023-01-19 03:00:00;109;82.9;65.1;70.2
2023-01-19 04:00:00;101;82.9;65.0;70.0
2023-01-19 05:00:00;110;83.0;65.1;70.4
2023-01-19 06:00:00;99;83.0;65.0;70.1
2023-01-19 07:00:00;161;83.0;65.1;71.3
2023-01-19 08:00:00;122;83.0;65.1;70.5
2023-01-19 09:00:00;140;83.3;65.1;70.5
2023-01-19 10:00:00;143;83.4;65.2;70.8
2023-01-19 11:00:00;128;83.3;65.1;70.0
2023-01-19 12:00:00;124;83.2;64.9;70.1
2023-01-19 13:00:00;108;83.4;65.1;69.9
2023-01-19 14:00:00;117;83.2;64.8;69.5
2023-01-19 15:00:00;81;83.0;64.6;68.7
2023-01-19 16:00:00;134;83.0;65.0;70.3
2023-01-19 17:00:00;102;83.1;64.6;69.9
2023-01-19 18:00:00;133;82.9;64.8;70.3
2023-01-19 19:00:00;139;83.1;65.1;70.7
2023-01-19 20:00:00;138;83.1;63.1;68.8
2023-01-19 21:00:00;172;83.0;65.6;71.8
2023-01-19 22:00:00;142;83.1;62.9;68.3
2023-01-19 23:00:00;145;82.9;64.7;69.4
2023-01-20 00:00:00;116;83.3;61.5;66.3
2023-01-20 01:00:00;143;83.5;65.3;70.7
2023-01-20 02:00:00;102;83.4;64.7;69.5
2023-01-20 03:00:00;94;83.7;65.1;69.8
2023-01-20 04:00:00;112;83.8;64.9;69.6
2023-01-20 05:00:00;95;83.8;64.9;69.5
2023-01-20 06:00:00;108;83.8;65.0;69.7
2023-01-20 07:00:00;161;84.0;61.0;67.7
2023-01-20 08:00:00;119;84.2;62.3;67.0
2023-01-20 09:00:00;141;84.2;64.7;70.1
2023-01-20 10:00:00;129;84.5;62.9;68.1
2023-01-20 11:00:00;135;84.3;62.8;68.3
2023-01-20 12:00:00;151;84.4;63.4;69.3
2023-01-20 13:00:00;92;84.1;65.2;69.7
2023-01-20 14:00:00;130;83.9;63.2;68.7
2023-01-20 15:00:00;125;83.9;64.5;70.3
2023-01-20 16:00:00;139;83.8;64.2;69.8
2023-01-20 17:00:00;126;83.8;65.1;70.9
2023-01-20 18:00:00;145;83.8;62.7;69.0
2023-01-20 19:00:00;172;83.7;63.7;70.5
2023-01-20 20:00:00;143;83.9;63.9;69.8
2023-01-20 21:00:00;154;83.7;65.1;71.3
2023-01-20 22:00:00;115;83.9;63.4;68.7
2023-01-20 23:00:00;143;84.0;63.5;69.3
2023-01-21 00:00:00;87;83.9;65.1;69.7
2023-01-21 01:00:00;137;84.0;64.0;69.5
2023-01-21 02:00:00;86;84.0;65.0;69.5
2023-01-21 03:00:00;106;83.9;65.0;69.9
2023-01-21 04:00:00;101;84.0;65.0;70.2
2023-01-21 05:00:00;106;83.8;65.1;70.1
2023-01-21 06:00:00;113;84.1;64.8;69.9
2023-01-21 07:00:00;136;84.1;63.3;68.8
2023-01-21 08:00:00;131;84.1;63.3;68.9
2023-01-21 09:00:00;134;84.1;65.0;70.4
2023-01-21 10:00:00;138;84.3;65.1;71.0
2023-01-21 11:00:00;133;84.5;65.3;70.9
2023-01-21 12:00:00;163;84.4;63.7;70.1
2023-01-21 13:00:00;113;84.3;65.5;70.6
2023-01-21 14:00:00;156;84.3;62.8;68.9
2023-01-21 15:00:00;105;84.1;65.1;70.1
2023-01-21 16:00:00;141;83.9;62.9;68.7
2023-01-21 17:00:00;132;83.9;63.4;69.5
2023-01-21 18:00:00;132;83.6;61.8;67.7
2023-01-21 19:00:00;159;84.0;63.9;70.4
2023-01-21 20:00:00;96;83.7;64.7;69.6
2023-01-21 21:00:00;156;83.8;62.6;68.7
2023-01-21 22:00:00;120;83.8;63.4;68.9
2023-01-21 23:00:00;99;81.6;65.6;67.8
2023-01-22 00:00:00;132;83.7;58.8;64.3
2023-01-22 01:00:00;111;83.7;65.0;69.9
2023-01-22 02:00:00;103;83.8;64.2;69.2
2023-01-22 03:00:00;108;83.9;63.6;68.4
2023-01-22 04:00:00;92;83.9;65.0;69.7
2023-01-22 05:00:00;116;83.8;64.3;69.5
2023-01-22 06:00:00;94;83.8;65.1;70.0
2023-01-22 07:00:00;129;83.8;59.6;65.0
2023-01-22 08:00:00;122;83.9;64.7;70.0
2023-01-22 09:00:00;107;84.0;65.6;70.8
2023-01-22 10:00:00;128;84.0;62.1;67.3
2023-01-22 11:00:00;116;84.0;63.7;69.4
2023-01-22 12:00:00;151;83.8;61.9;67.9
2023-01-22 13:00:00;141;83.9;63.9;70.1
2023-01-22 14:00:00;109;83.9;61.4;66.0
2023-01-22 15:00:00;150;83.7;61.3;67.2
2023-01-22 16:00:00;142;83.3;61.6;67.9
2023-01-22 17:00:00;130;83.5;62.3;67.7
2023-01-22 18:00:00;124;83.4;64.8;69.9
2023-01-22 19:00:00;133;83.3;61.3;66.7
2023-01-22 20:00:00;145;83.3;64.0;69.8
2023-01-22 21:00:00;127;83.1;59.9;65.4
2023-01-22 22:00:00;155;83.2;61.2;67.3
2023-01-22 23:00:00;82;81.0;67.4;69.0
2023-01-23 00:00:00;117;82.9;55.5;59.7
